doy_local,T_soil_5,T_soil_15,T_soil_25,swc_10,swc_30
144.1666667,-6999,-6999,-6999,-2.8965,-1.415
144.1770833,-6999,-6999,-6999,-2.89175,-1.3615
144.1875,-6999,-6999,-6999,-2.887,-1.308
144.1979167,-6999,-6999,-6999,-2.87875,-1.30725
144.2083333,-6999,-6999,-6999,-2.8705,-1.3065
144.21875,-6999,-6999,-6999,-2.86875,-1.32475
144.2291667,-6999,-6999,-6999,-2.867,-1.343
144.2395833,-6999,-6999,-6999,-2.864,-1.33075
144.25,-6999,-6999,-6999,-2.861,-1.3185
144.2604167,-6999,-6999,-6999,-2.85075,-1.29725
144.2708333,-6999,-6999,-6999,-2.8405,-1.276
144.28125,-6999,-6999,-6999,-2.83025,-1.22825
144.2916667,-6999,-6999,-6999,-2.82,-1.1805
144.3020833,-6999,-6999,-6999,-2.80875,-1.189
144.3125,-6999,-6999,-6999,-2.7975,-1.1975
144.3229167,-6999,-6999,-6999,-2.773,-1.201
144.3333333,-6999,-6999,-6999,-2.7485,-1.2045
144.34375,-6999,-6999,-6999,-2.72625,-1.19625
144.3541667,-6999,-6999,-6999,-2.704,-1.188
144.3645833,-6999,-6999,-6999,-2.68375,-1.17675
144.375,-6999,-6999,-6999,-2.6635,-1.1655
144.3854167,-6999,-6999,-6999,-2.64,-1.14625
144.3958333,-6999,-6999,-6999,-2.6165,-1.127
144.40625,-6999,-6999,-6999,-2.5965,-1.09875
144.4166667,-6999,-6999,-6999,-2.5765,-1.0705
144.4270833,-6999,-6999,-6999,-2.56125,-1.047
144.4375,-6999,-6999,-6999,-2.546,-1.0235
144.4479167,-6999,-6999,-6999,-2.5255,-1.003
144.4583333,-6999,-6999,-6999,-2.505,-0.9825
144.46875,-6999,-6999,-6999,-2.469,-0.8965
144.4791667,-6999,-6999,-6999,-2.433,-0.8105
144.4895833,-6999,-6999,-6999,-2.43575,-0.6555
144.5,-6999,-6999,-6999,-2.4385,-0.5005
144.5104167,-6999,-6999,-6999,-2.4345,-0.38625
144.5208333,-6999,-6999,-6999,-2.4305,-0.272
144.53125,-6999,-6999,-6999,-2.375,-0.04125
144.5416667,-6999,-6999,-6999,-2.3195,0.1895
144.5520833,-6999,-6999,-6999,-2.33575,0.16125
144.5625,-6999,-6999,-6999,-2.352,0.133
144.5729167,-6999,-6999,-6999,-2.1575,0.522
144.5833333,-6999,-6999,-6999,-1.963,0.911
144.59375,-6999,-6999,-6999,-1.80625,1.04525
144.6041667,-6999,-6999,-6999,-1.6495,1.1795
144.6145833,-6999,-6999,-6999,-1.52725,1.26975
144.625,-6999,-6999,-6999,-1.405,1.36
144.6354167,-6999,-6999,-6999,-1.305,1.46325
144.6458333,-6999,-6999,-6999,-1.205,1.5665
144.65625,-6999,-6999,-6999,-1.078,1.7115
144.6666667,-6999,-6999,-6999,-0.951,1.8565
144.6770833,-6999,-6999,-6999,-0.843,1.90575
144.6875,-6999,-6999,-6999,-0.735,1.955
144.6979167,-6999,-6999,-6999,-0.7235,1.8575
144.7083333,-6999,-6999,-6999,-0.712,1.76
144.71875,-6999,-6999,-6999,-0.6945,1.7195
144.7291667,-6999,-6999,-6999,-0.677,1.679
144.7395833,-6999,-6999,-6999,-0.681,1.60025
144.75,-6999,-6999,-6999,-0.685,1.5215
144.7604167,-6999,-6999,-5212.3,-0.72325,1.42275
144.7708333,-6999,-6999,-3425.6,-0.7615,1.324
144.78125,-6999,-6999,-3425.9,-0.818,1.20625
144.7916667,-6999,-6999,-3426.2,-0.8745,1.0885
144.8020833,-6999,-6999,-3426.075,-0.941,0.97525
144.8125,-6999,-6999,-3425.95,-1.0075,0.862
144.8229167,-6999,-6999,-3425.675,-1.06025,0.7465
144.8333333,-6999,-6999,-3425.4,-1.113,0.631
144.84375,-6999,-6999,-3425.3,-1.10675,0.6025
144.8541667,-6999,-6999,-3425.2,-1.1005,0.574
144.8645833,-6999,-6999,-3425.25,-1.16825,0.4275
144.875,-6999,-6999,-3425.3,-1.236,0.281
144.8854167,-6999,-6999,-3425.075,-1.304,0.13775
144.8958333,-6999,-6999,-3424.85,-1.372,-0.0055
144.90625,-6999,-6999,-5211.925,-1.46025,-0.171
144.9166667,-6999,-6999,-6999,-1.5485,-0.3365
144.9270833,-6999,-6999,-6999,-1.63425,-0.4785
144.9375,-6999,-6999,-6999,-1.72,-0.6205
144.9479167,-6999,-6999,-6999,-1.86575,-0.82725
144.9583333,-6999,-6999,-6999,-2.0115,-1.034
144.96875,-6999,-6999,-6999,-2.0525,-1.05325
144.9791667,-6999,-6999,-6999,-2.0935,-1.0725
144.9895833,-6999,-6999,-6999,-2.08375,-1.0155
145,-6999,-6999,-6999,-2.074,-0.9585
145.0104167,-6999,-6999,-6999,-2.157,-1.0225
145.0208333,-6999,-6999,-6999,-2.24,-1.0865
145.03125,-6999,-6999,-6999,-2.3245,-1.1085
145.0416667,-6999,-6999,-6999,-2.409,-1.1305
145.0520833,-6999,-6999,-6999,-2.502,-1.08175
145.0625,-6999,-6999,-6999,-2.595,-1.033
145.0729167,-6999,-6999,-6999,-2.67125,-0.95425
145.0833333,-6999,-6999,-6999,-2.7475,-0.8755
145.09375,-6999,-6999,-6999,-2.813,-0.764
145.1041667,-6999,-6999,-6999,-2.8785,-0.6525
145.1145833,-6999,-6999,-6999,-2.9165,-0.55625
145.125,-6999,-6999,-6999,-2.9545,-0.46
145.1354167,-6999,-6999,-6999,-2.958,-0.384
145.1458333,-6999,-6999,-6999,-2.9615,-0.308
145.15625,-6999,-6999,-6999,-2.91275,-0.26075
145.1666667,-6999,-6999,-6999,-2.864,-0.2135
145.1770833,-6999,-6999,-6999,-2.8225,-0.149
145.1875,-6999,-6999,-6999,-2.781,-0.0845
145.1979167,-6999,-6999,-6999,-2.75275,-0.037
145.2083333,-6999,-6999,-6999,-2.7245,0.0105
145.21875,-6999,-6999,-6999,-2.69875,0.04525
145.2291667,-6999,-6999,-6999,-2.673,0.08
145.2395833,-6999,-6999,-6999,-2.664,0.0995
145.25,-6999,-6999,-6999,-2.655,0.119
145.2604167,-6999,-6999,-6999,-2.61475,0.20875
145.2708333,-6999,-6999,-6999,-2.5745,0.2985
145.28125,-6999,-6999,-6999,-2.48925,0.429
145.2916667,-6999,-6999,-6999,-2.404,0.5595
145.3020833,-6999,-6999,-6999,-2.24575,0.683
145.3125,-6999,-6999,-6999,-2.0875,0.8065
145.3229167,-6999,-6999,-6999,-1.833,0.95875
145.3333333,-6999,-6999,-6999,-1.5785,1.111
145.34375,-6999,-6999,-6999,-1.1785,1.347
145.3541667,-6999,-6999,-6999,-0.7785,1.583
145.3645833,-6999,-6999,-6999,-0.2025,1.73425
145.375,-6999,-6999,-6999,0.3735,1.8855
145.3854167,-6999,-6999,-6999,1.07725,1.86375
145.3958333,-6999,-6999,-6999,1.781,1.842
145.40625,-6999,-6999,-6999,2.602,1.574
145.4166667,-6999,-6999,-6999,3.423,1.306
145.4270833,-6999,-6999,-6999,3.94925,1.05425
145.4375,-6999,-6999,-6999,4.4755,0.8025
145.4479167,-6999,-6999,-6999,4.73375,0.7095
145.4583333,-6999,-6999,-6999,4.992,0.6165
145.46875,-6999,-6999,-6999,5.4695,0.00475
145.4791667,-6999,-6999,-6999,5.947,-0.607
145.4895833,-6999,-6999,-6999,6.123,-0.3145
145.5,-6999,-6999,-6999,6.299,-0.022
145.5104167,-6999,-6999,-6999,5.99625,1.13325
145.5208333,-6999,-6999,-6999,5.6935,2.2885
145.53125,-6999,-6999,-6999,5.3255,3.185
145.5416667,-6999,-6999,-6999,4.9575,4.0815
145.5520833,-6999,-6999,-6999,4.5215,4.52675
145.5625,-6999,-6999,-6999,4.0855,4.972
145.5729167,-6999,-6999,-6999,3.97825,4.78075
145.5833333,-6999,-6999,-6999,3.871,4.5895
145.59375,-6999,-6999,-6999,3.894,4.71675
145.6041667,-6999,-6999,-6999,3.917,4.844
145.6145833,-6999,-6999,-6999,3.53925,5.33775
145.625,-6999,-6999,-6999,3.1615,5.8315
145.6354167,-6999,-6999,-6999,2.40625,6.041
145.6458333,-6999,-6999,-6999,1.651,6.2505
145.65625,-6999,-6999,-6999,1.22675,6.2895
145.6666667,-6999,-6999,-6999,0.8025,6.3285
145.6770833,-6999,-6999,-6999,0.88,6.03
145.6875,-6999,-6999,-6999,0.9575,5.7315
145.6979167,-6999,-6999,-6999,0.88525,5.3035
145.7083333,-6999,-6999,-6999,0.813,4.8755
145.71875,-6999,-6999,-6999,0.87125,4.787
145.7291667,-6999,-6999,-6999,0.9295,4.6985
145.7395833,-6999,-6999,-6999,1.02825,4.747
145.75,-6999,-6999,-6999,1.127,4.7955
145.7604167,-6999,-6999,-6999,1.021,4.538
145.7708333,-6999,-6999,-6999,0.915,4.2805
145.78125,-6999,-6999,-6999,0.64325,3.779
145.7916667,-6999,-6999,-6999,0.3715,3.2775
145.8020833,-6999,-6999,-5211.425,0.22125,2.98875
145.8125,-6999,-6999,-3423.85,0.071,2.7
145.8229167,-6999,-6999,-5211.425,-0.07675,2.427
145.8333333,-6999,-6999,-6999,-0.2245,2.154
145.84375,-6999,-6999,-6999,-0.31275,1.95575
145.8541667,-6999,-6999,-6999,-0.401,1.7575
145.8645833,-6999,-6999,-5211.55,-0.4445,1.63775
145.875,-6999,-6999,-3424.1,-0.488,1.518
145.8854167,-6999,-6999,-3424.625,-0.5235,1.41725
145.8958333,-6999,-6999,-3425.15,-0.559,1.3165
145.90625,-6999,-6999,-3425.425,-0.63575,1.12775
145.9166667,-6999,-6999,-3425.7,-0.7125,0.939
145.9270833,-6999,-6999,-3425.65,-0.80875,0.73475
145.9375,-6999,-6999,-3425.6,-0.905,0.5305
145.9479167,-6999,-6999,-3425.1,-1.0345,0.302
145.9583333,-6999,-6999,-3424.6,-1.164,0.0735
145.96875,-6999,-6999,-5211.8,-1.2395,-0.0585
145.9791667,-6999,-6999,-6999,-1.315,-0.1905
145.9895833,-6999,-6999,-6999,-1.38825,-0.30275
146,-6999,-6999,-6999,-1.4615,-0.415
146.0104167,-6999,-6999,-6999,-1.587,-0.59275
146.0208333,-6999,-6999,-6999,-1.7125,-0.7705
146.03125,-6999,-6999,-6999,-1.88625,-0.969
146.0416667,-6999,-6999,-6999,-2.06,-1.1675
146.0520833,-6999,-6999,-6999,-2.297,-0.7395
146.0625,-6999,-6999,-6999,-2.534,-0.3115
146.0729167,-6999,-6999,-6999,-2.5855,0.39225
146.0833333,-6999,-6999,-6999,-2.637,1.096
146.09375,-6999,-6999,-6999,-2.34,1.05175
146.1041667,-6999,-6999,-6999,-2.043,1.0075
146.1145833,-6999,-6999,-6999,-1.47875,0.708
146.125,-6999,-6999,-6999,-0.9145,0.4085
146.1354167,-6999,-6999,-6999,-0.123,0.354
146.1458333,-6999,-6999,-6999,0.6685,0.2995
146.15625,-6999,-6999,-6999,1.34825,0.394
146.1666667,-6999,-6999,-6999,2.028,0.4885
146.1770833,-6999,-6999,-6999,2.698,0.299
146.1875,-6999,-6999,-6999,3.368,0.1095
146.1979167,-6999,-6999,-6999,3.98175,-0.175
146.2083333,-6999,-6999,-6999,4.5955,-0.4595
146.21875,-6999,-6999,-6999,5.24875,-0.80625
146.2291667,-6999,-6999,-6999,5.902,-1.153
146.2395833,-6999,-6999,-6999,6.2655,-1.98775
146.25,-6999,-6999,-6999,6.629,-2.8225
146.2604167,-6999,-6999,-6999,7.05775,-5.23425
146.2708333,-6999,-6999,-6999,7.4865,-7.646
146.28125,-6999,-6999,-6999,7.7285,-9.046
146.2916667,-6999,-6999,-6999,7.9705,-10.446
146.3020833,-6999,-6999,-6999,7.842,-12.28
146.3125,-6999,-6999,-6999,7.7135,-14.114
146.3229167,-6999,-6999,-6999,7.97525,-18.26675
146.3333333,-6999,-6999,-6999,8.237,-22.4195
146.34375,-6999,-6999,-6999,7.58425,-27.02925
146.3541667,-6999,-6999,-6999,6.9315,-31.639
146.3645833,-6999,-6999,-6999,6.85425,-29.69375
146.375,-6999,-6999,-6999,6.777,-27.7485
146.3854167,-6999,-6999,-6999,6.942,-25.1125
146.3958333,-6999,-6999,-6999,7.107,-22.4765
146.40625,-6999,-6999,-6999,7.337,-22.05475
146.4166667,-6999,-6999,-6999,7.567,-21.633
146.4270833,-6999,-6999,-6999,7.766,-25.19275
146.4375,-6999,-6999,-6999,7.965,-28.7525
146.4479167,-6999,-6999,-6999,7.9175,-33.26925
146.4583333,-6999,-6999,-6999,7.87,-37.786
146.46875,-6999,-6999,-6999,8.3175,-42.578
146.4791667,-6999,-6999,-6999,8.765,-47.37
146.4895833,-6999,-6999,-6999,8.2125,-43.79525
146.5,-6999,-6999,-6999,7.66,-40.2205
146.5104167,-6999,-6999,-6999,6.1625,-27.93975
146.5208333,-6999,-6999,-6999,4.665,-15.659
146.53125,-6999,-6999,-6999,4.505,-11.095
146.5416667,-6999,-6999,-6999,4.345,-6.531
146.5520833,-6999,-6999,-6999,4.41,-6.93375
146.5625,-6999,-6999,-6999,4.475,-7.3365
146.5729167,-6999,-6999,-6999,4.27025,-6.088
146.5833333,-6999,-6999,-6999,4.0655,-4.8395
146.59375,-6999,-6999,-6999,3.77775,-3.7315
146.6041667,-6999,-6999,-6999,3.49,-2.6235
146.6145833,-6999,-6999,-6999,3.46925,-1.913
146.625,-6999,-6999,-6999,3.4485,-1.2025
146.6354167,-6999,-6999,-6999,3.43125,-0.01425
146.6458333,-6999,-6999,-6999,3.414,1.174
146.65625,-6999,-6999,-6999,3.3795,3.20525
146.6666667,-6999,-6999,-6999,3.345,5.2365
146.6770833,-6999,-6999,-6999,3.51125,6.34725
146.6875,-6999,-6999,-6999,3.6775,7.458
146.6979167,-6999,-6999,-6999,3.30775,8.769
146.7083333,-6999,-6999,-6999,2.938,10.08
146.71875,-6999,-6999,-6999,2.481,8.783
146.7291667,-6999,-6999,-6999,2.024,7.486
146.7395833,-6999,-6999,-6999,1.9845,8.8355
146.75,-6999,-6999,-6999,1.945,10.185
146.7604167,-6999,-6999,-5213.575,1.33975,9.245
146.7708333,-6999,-6999,-3428.15,0.7345,8.305
146.78125,-6999,-6999,-3428.7,0.90175,8.02275
146.7916667,-6999,-6999,-3429.25,1.069,7.7405
146.8020833,-6999,-6999,-3429.275,0.90975,7.53425
146.8125,-6999,-6999,-3429.3,0.7505,7.328
146.8229167,-6999,-6999,-3429.05,0.625,7.1015
146.8333333,-6999,-6999,-3428.8,0.4995,6.875
146.84375,-6999,-6999,-3428.7,0.5435,6.85825
146.8541667,-6999,-6999,-3428.6,0.5875,6.8415
146.8645833,-6999,-6999,-3428.825,0.514,6.6745
146.875,-6999,-6999,-3429.05,0.4405,6.5075
146.8854167,-6999,-6999,-3429.25,0.30075,6.24675
146.8958333,-6999,-6999,-3429.45,0.161,5.986
146.90625,-6999,-6999,-3429.35,-0.02875,5.732
146.9166667,-6999,-6999,-3429.25,-0.2185,5.478
146.9270833,-6999,-6999,-3428.9,-0.5045,5.208
146.9375,-6999,-6999,-3428.55,-0.7905,4.938
146.9479167,-6999,-6999,-3427.975,-0.943,4.76625
146.9583333,-6999,-6999,-3427.4,-1.0955,4.5945
146.96875,-6999,-6999,-3426.675,-1.322,4.404
146.9791667,-6999,-6999,-3425.95,-1.5485,4.2135
146.9895833,-6999,-6999,-5212.475,-1.85375,3.98775
147,-6999,-6999,-6999,-2.159,3.762
147.0104167,-6999,-6999,-6999,-2.2905,3.45975
147.0208333,-6999,-6999,-6999,-2.422,3.1575
147.03125,-6999,-6999,-6999,-2.305,2.65925
147.0416667,-6999,-6999,-6999,-2.188,2.161
147.0520833,-6999,-6999,-6999,-1.9225,1.599
147.0625,-6999,-6999,-6999,-1.657,1.037
147.0729167,-6999,-6999,-6999,-1.43225,0.6915
147.0833333,-6999,-6999,-6999,-1.2075,0.346
147.09375,-6999,-6999,-6999,-0.962,0.27
147.1041667,-6999,-6999,-6999,-0.7165,0.194
147.1145833,-6999,-6999,-6999,-0.5,0.165
147.125,-6999,-6999,-6999,-0.2835,0.136
147.1354167,-6999,-6999,-6999,0.04775,0.0435
147.1458333,-6999,-6999,-6999,0.379,-0.049
147.15625,-6999,-6999,-6999,0.734,-0.312
147.1666667,-6999,-6999,-6999,1.089,-0.575
147.1770833,-6999,-6999,-6999,1.5095,-0.3455
147.1875,-6999,-6999,-6999,1.93,-0.116
147.1979167,-6999,-6999,-6999,2.2225,-0.04175
147.2083333,-6999,-6999,-6999,2.515,0.0325
147.21875,-6999,-6999,-6999,2.73125,-0.00475
147.2291667,-6999,-6999,-6999,2.9475,-0.042
147.2395833,-6999,-6999,-6999,3.09775,-0.20275
147.25,-6999,-6999,-6999,3.248,-0.3635
147.2604167,-6999,-6999,-6999,3.35125,-0.86
147.2708333,-6999,-6999,-6999,3.4545,-1.3565
147.28125,-6999,-6999,-6999,3.5815,-1.6035
147.2916667,-6999,-6999,-6999,3.7085,-1.8505
147.3020833,-6999,-6999,-6999,3.58575,-2.6415
147.3125,-6999,-6999,-6999,3.463,-3.4325
147.3229167,-6999,-6999,-6999,3.1265,-4.813
147.3333333,-6999,-6999,-6999,2.79,-6.1935
147.34375,-6999,-6999,-6999,3.47225,-1.89575
147.3541667,-6999,-6999,-6999,4.1545,2.402
147.3645833,-6999,-6999,-6999,3.86975,3.1345
147.375,-6999,-6999,-6999,3.585,3.867
147.3854167,-6999,-6999,-6999,3.54375,3.06175
147.3958333,-6999,-6999,-6999,3.5025,2.2565
147.40625,-6999,-6999,-6999,3.61925,1.49375
147.4166667,-6999,-6999,-6999,3.736,0.731
147.4270833,-6999,-6999,-6999,3.9355,-0.61575
147.4375,-6999,-6999,-6999,4.135,-1.9625
147.4479167,-6999,-6999,-6999,4.20425,-2.847
147.4583333,-6999,-6999,-6999,4.2735,-3.7315
147.46875,-6999,-6999,-6999,4.19425,-4.25975
147.4791667,-6999,-6999,-6999,4.115,-4.788
147.4895833,-6999,-6999,-6999,4.43725,-3.11825
147.5,-6999,-6999,-6999,4.7595,-1.4485
147.5104167,-6999,-6999,-6999,4.90025,1.791
147.5208333,-6999,-6999,-6999,5.041,5.0305
147.53125,-6999,-6999,-6999,4.61525,6.26025
147.5416667,-6999,-6999,-6999,4.1895,7.49
147.5520833,-6999,-6999,-6999,3.801,7.3505
147.5625,-6999,-6999,-6999,3.4125,7.211
147.5729167,-6999,-6999,-6999,3.1495,7.6405
147.5833333,-6999,-6999,-6999,2.8865,8.07
147.59375,-6999,-6999,-6999,2.5585,8.1295
147.6041667,-6999,-6999,-6999,2.2305,8.189
147.6145833,-6999,-6999,-6999,1.964,7.3175
147.625,-6999,-6999,-6999,1.6975,6.446
147.6354167,-6999,-6999,-6999,1.6105,6.18875
147.6458333,-6999,-6999,-6999,1.5235,5.9315
147.65625,-6999,-6999,-6999,1.47075,6.77325
147.6666667,-6999,-6999,-6999,1.418,7.615
147.6770833,-6999,-6999,-6999,1.22025,7.76375
147.6875,-6999,-6999,-6999,1.0225,7.9125
147.6979167,-6999,-6999,-6999,0.646,7.77175
147.7083333,-6999,-6999,-6999,0.2695,7.631
147.71875,-6999,-6999,-6999,0.76075,7.56575
147.7291667,-6999,-6999,-6999,1.252,7.5005
147.7395833,-6999,-6999,-5213.05,1.72825,7.90075
147.75,-6999,-6999,-3427.1,2.2045,8.301
147.7604167,-6999,-6999,-3428.375,2.08625,7.9855
147.7708333,-6999,-6999,-3429.65,1.968,7.67
147.78125,-6999,-6999,-3430.7,1.93375,7.445
147.7916667,-6999,-6999,-3431.75,1.8995,7.22
147.8020833,-6999,-6999,-3432.075,1.6445,6.84525
147.8125,-6999,-6999,-3432.4,1.3895,6.4705
147.8229167,-6999,-6999,-3432.1,1.098,6.10575
147.8333333,-6999,-6999,-3431.8,0.8065,5.741
147.84375,-6999,-6999,-3431.7,0.94125,5.661
147.8541667,-6999,-6999,-3431.6,1.076,5.581
147.8645833,-6999,-6999,-3431.175,0.725,5.1345
147.875,-6999,-6999,-3430.75,0.374,4.688
147.8854167,-6999,-6999,-3429.725,0.17875,4.4045
147.8958333,-6999,-6999,-3428.7,-0.0165,4.121
147.90625,-6999,-6999,-3427.7,-0.13225,3.89225
147.9166667,-6999,-6999,-3426.7,-0.248,3.6635
147.9270833,-6999,-6999,-5212.85,-0.34425,3.47425
147.9375,-6999,-6999,-6999,-0.4405,3.285
147.9479167,-6999,-6999,-6999,-0.62875,3.04975
147.9583333,-6999,-6999,-6999,-0.817,2.8145
147.96875,-6999,-6999,-6999,-0.8845,2.85075
147.9791667,-6999,-6999,-6999,-0.952,2.887
147.9895833,-6999,-6999,-6999,-1.03625,2.70225
148,-6999,-6999,-6999,-1.1205,2.5175
148.0104167,-6999,-6999,-6999,-1.3515,2.23525
148.0208333,-6999,-6999,-6999,-1.5825,1.953
148.03125,-6999,-6999,-6999,-1.554,1.89975
148.0416667,-6999,-6999,-6999,-1.5255,1.8465
148.0520833,-6999,-6999,-6999,-1.422,1.86025
148.0625,-6999,-6999,-6999,-1.3185,1.874
148.0729167,-6999,-6999,-6999,-1.27125,1.68175
148.0833333,-6999,-6999,-6999,-1.224,1.4895
148.09375,-6999,-6999,-6999,-0.9115,1.4525
148.1041667,-6999,-6999,-6999,-0.599,1.4155
148.1145833,-6999,-6999,-6999,-0.486,1.43425
148.125,-6999,-6999,-6999,-0.373,1.453
148.1354167,-6999,-6999,-6999,0.0015,1.14125
148.1458333,-6999,-6999,-6999,0.376,0.8295
148.15625,-6999,-6999,-6999,0.897,0.7955
148.1666667,-6999,-6999,-6999,1.418,0.7615
148.1770833,-6999,-6999,-6999,1.57525,1.03775
148.1875,-6999,-6999,-6999,1.7325,1.314
148.1979167,-6999,-6999,-6999,1.866,1.44575
148.2083333,-6999,-6999,-6999,1.9995,1.5775
148.21875,-6999,-6999,-6999,2.15525,1.63575
148.2291667,-6999,-6999,-6999,2.311,1.694
148.2395833,-6999,-6999,-6999,2.40325,1.64425
148.25,-6999,-6999,-6999,2.4955,1.5945
148.2604167,-6999,-6999,-6999,2.70275,1.55125
148.2708333,-6999,-6999,-6999,2.91,1.508
148.28125,-6999,-6999,-6999,3.01975,1.28225
148.2916667,-6999,-6999,-6999,3.1295,1.0565
148.3020833,-6999,-6999,-6999,3.30725,0.198
148.3125,-6999,-6999,-6999,3.485,-0.6605
148.3229167,-6999,-6999,-6999,3.84875,-1.1085
148.3333333,-6999,-6999,-6999,4.2125,-1.5565
148.34375,-6999,-6999,-6999,4.20975,-1.56625
148.3541667,-6999,-6999,-6999,4.207,-1.576
148.3645833,-6999,-6999,-6999,4.3295,-1.91075
148.375,-6999,-6999,-6999,4.452,-2.2455
148.3854167,-6999,-6999,-6999,4.5865,-2.51525
148.3958333,-6999,-6999,-6999,4.721,-2.785
148.40625,-6999,-6999,-6999,4.79225,-2.82125
148.4166667,-6999,-6999,-6999,4.8635,-2.8575
148.4270833,-6999,-6999,-6999,4.85375,-2.6515
148.4375,-6999,-6999,-6999,4.844,-2.4455
148.4479167,-6999,-6999,-6999,4.6755,-3.39925
148.4583333,-6999,-6999,-6999,4.507,-4.353
148.46875,-6999,-6999,-6999,4.8385,-2.3035
148.4791667,-6999,-6999,-6999,5.17,-0.254
148.4895833,-6999,-6999,-6999,5.016,2.1465
148.5,-6999,-6999,-6999,4.862,4.547
148.5104167,-6999,-6999,-6999,4.1455,5.05475
148.5208333,-6999,-6999,-6999,3.429,5.5625
148.53125,-6999,-6999,-6999,2.87025,5.77325
148.5416667,-6999,-6999,-6999,2.3115,5.984
148.5520833,-6999,-6999,-6999,1.99625,6.368
148.5625,-6999,-6999,-6999,1.681,6.752
148.5729167,-6999,-6999,-6999,1.59175,6.90625
148.5833333,-6999,-6999,-6999,1.5025,7.0605
148.59375,-6999,-6999,-6999,1.57075,6.96475
148.6041667,-6999,-6999,-6999,1.639,6.869
148.6145833,-6999,-6999,-6999,1.63475,6.61525
148.625,-6999,-6999,-6999,1.6305,6.3615
148.6354167,-6999,-6999,-6999,1.61125,6.07175
148.6458333,-6999,-6999,-6999,1.592,5.782
148.65625,-6999,-6999,-6999,1.44425,5.4295
148.6666667,-6999,-6999,-6999,1.2965,5.077
148.6770833,-6999,-6999,-6999,1.316,4.802
148.6875,-6999,-6999,-6999,1.3355,4.527
148.6979167,-6999,-6999,-6999,1.27725,4.225
148.7083333,-6999,-6999,-6999,1.219,3.923
148.71875,-6999,-6999,-5211.975,1.1995,3.678
148.7291667,-6999,-6999,-3424.95,1.18,3.433
148.7395833,-6999,-6999,-3425.575,1.07825,3.15975
148.75,-6999,-6999,-3426.2,0.9765,2.8865
148.7604167,-6999,-6999,-3426.425,0.65875,2.49675
148.7708333,-6999,-6999,-3426.65,0.341,2.107
148.78125,-6999,-6999,-3425.85,0.1845,1.98825
148.7916667,-6999,-6999,-3425.05,0.028,1.8695
148.8020833,-6999,-6999,-3424.85,-0.12475,1.73375
148.8125,-6999,-6999,-3424.65,-0.2775,1.598
148.8229167,-6999,-6999,-5211.825,-0.5315,1.462
148.8333333,-6999,-6999,-6999,-0.7855,1.326
148.84375,-6999,-6999,-6999,-0.98875,1.292
148.8541667,-6999,-6999,-6999,-1.192,1.258
148.8645833,-6999,-6999,-6999,-1.284,1.237
148.875,-6999,-6999,-6999,-1.376,1.216
148.8854167,-6999,-6999,-6999,-1.44725,1.20725
148.8958333,-6999,-6999,-6999,-1.5185,1.1985
148.90625,-6999,-6999,-6999,-1.42675,1.25825
148.9166667,-6999,-6999,-6999,-1.335,1.318
148.9270833,-6999,-6999,-6999,-1.427,1.26175
148.9375,-6999,-6999,-6999,-1.519,1.2055
148.9479167,-6999,-6999,-6999,-1.35775,1.1945
148.9583333,-6999,-6999,-6999,-1.1965,1.1835
148.96875,-6999,-6999,-6999,-1.21725,1.0745
148.9791667,-6999,-6999,-6999,-1.238,0.9655
148.9895833,-6999,-6999,-6999,-1.3045,0.8355
149,-6999,-6999,-6999,-1.371,0.7055
149.0104167,-6999,-6999,-6999,-1.4345,0.54025
149.0208333,-6999,-6999,-6999,-1.498,0.375
149.03125,-6999,-6999,-6999,-1.63625,0.23775
149.0416667,-6999,-6999,-6999,-1.7745,0.1005
149.0520833,-6999,-6999,-6999,-1.95725,0.0765
149.0625,-6999,-6999,-6999,-2.14,0.0525
149.0729167,-6999,-6999,-6999,-2.25425,0.16825
149.0833333,-6999,-6999,-6999,-2.3685,0.284
149.09375,-6999,-6999,-6999,-2.395,0.31375
149.1041667,-6999,-6999,-6999,-2.4215,0.3435
149.1145833,-6999,-6999,-6999,-2.4135,0.30875
149.125,-6999,-6999,-6999,-2.4055,0.274
149.1354167,-6999,-6999,-6999,-2.4,0.18275
149.1458333,-6999,-6999,-6999,-2.3945,0.0915
149.15625,-6999,-6999,-6999,-2.3625,0.08425
149.1666667,-6999,-6999,-6999,-2.3305,0.077
149.1770833,-6999,-6999,-6999,-2.3045,0.16025
149.1875,-6999,-6999,-6999,-2.2785,0.2435
149.1979167,-6999,-6999,-6999,-2.25575,0.3015
149.2083333,-6999,-6999,-6999,-2.233,0.3595
149.21875,-6999,-6999,-6999,-2.22525,0.37975
149.2291667,-6999,-6999,-6999,-2.2175,0.4
149.2395833,-6999,-6999,-6999,-2.23275,0.36275
149.25,-6999,-6999,-6999,-2.248,0.3255
149.2604167,-6999,-6999,-6999,-2.2665,0.26375
149.2708333,-6999,-6999,-6999,-2.285,0.202
149.28125,-6999,-6999,-6999,-2.2935,0.17125
149.2916667,-6999,-6999,-6999,-2.302,0.1405
149.3020833,-6999,-6999,-6999,-2.27975,0.1395
149.3125,-6999,-6999,-6999,-2.2575,0.1385
149.3229167,-6999,-6999,-6999,-2.24725,0.179
149.3333333,-6999,-6999,-6999,-2.237,0.2195
149.34375,-6999,-6999,-6999,-2.228,0.2215
149.3541667,-6999,-6999,-6999,-2.219,0.2235
