TOA5,CR800_okl,CR800,8817,CR800.Std.07,CPU:chamber_COS_OK.CR8,29261
TIMESTAMP,RECORD,BattV_Avg,soil_moist_Avg,soil_moist_Std,soil_temp_C_Avg,soil_temp_C_Std
TS,RN,Volts,wfv,wfv,deg_c,deg_c
,,Avg,Avg,Std,Avg,Std
19/04/12 8:00,792,12.25,0.307,0,15.79,0.034
19/04/12 8:30,793,12.25,0.307,0,15.7,0.021
19/04/12 9:00,794,12.25,0.307,0,15.69,0.05
19/04/12 9:30,795,12.25,0.307,0.001,15.58,0.097
19/04/12 10:00,796,12.25,0.306,0.002,15.46,0.048
19/04/12 10:30,797,12.25,0.305,0.002,15.4,0.011
19/04/12 11:00,798,12.25,0.304,0.001,15.3,0.1
19/04/12 11:30,799,12.25,0.305,0.001,15.17,0.066
19/04/12 12:00,800,12.25,0.306,0,15,0.019
19/04/12 12:30,801,12.25,0.306,0,14.91,0.028
19/04/12 13:00,802,12.24,0.307,0,14.99,0.088
19/04/12 13:30,803,12.25,0.305,0.001,15.45,0.135
19/04/12 14:00,804,12.25,0.304,0,15.7,0.011
19/04/12 14:30,805,12.25,0.305,0.001,15.93,0.184
19/04/12 15:00,806,12.25,0.304,0.001,16.75,0.335
19/04/12 15:30,807,12.25,0.304,0,17.62,0.128
19/04/12 16:00,808,12.25,0.302,0.001,17.97,0.119
19/04/12 16:30,809,12.25,0.302,0.001,18.49,0.219
19/04/12 17:00,810,12.25,0.302,0.002,18.87,0.045
19/04/12 17:30,811,12.25,0.301,0.001,19.49,0.314
19/04/12 18:00,812,12.25,0.298,0,20.29,0.121
19/04/12 18:30,813,12.25,0.298,0.002,20.43,0.096
19/04/12 19:00,814,12.25,0.298,0.001,20.88,0.217
19/04/12 19:30,815,12.25,0.295,0.001,21.27,0.074
19/04/12 20:00,816,12.25,0.295,0.001,21.44,0.093
19/04/12 20:30,817,12.25,0.296,0.001,21.5,0.018
19/04/12 21:00,818,12.25,0.294,0.001,21.54,0.081
19/04/12 21:30,819,12.25,0.293,0.001,21.55,0.103
19/04/12 22:00,820,12.25,0.292,0.001,21.26,0.082
19/04/12 22:30,821,12.25,0.292,0,21.15,0.088
19/04/12 23:00,822,12.25,0.291,0.002,21.01,0.1
19/04/12 23:30,823,12.25,0.289,0,20.8,0.11
20/04/12 0:00,824,12.25,0.289,0,20.5,0.054
20/04/12 0:30,825,12.25,0.289,0.001,20.14,0.166
20/04/12 1:00,826,12.25,0.291,0.001,19.7,0.155
20/04/12 1:30,827,12.25,0.289,0.002,19.24,0.151
20/04/12 2:00,828,12.25,0.288,0,18.83,0.139
20/04/12 2:30,829,12.25,0.289,0,18.59,0.055
20/04/12 3:00,830,12.25,0.288,0.002,18.33,0.101
20/04/12 3:30,831,12.25,0.286,0,18.12,0.098
20/04/12 4:00,832,12.25,0.287,0.001,17.98,0.041
20/04/12 4:30,833,12.25,0.289,0.001,17.85,0.09
20/04/12 5:00,834,12.25,0.286,0.002,17.61,0.099
20/04/12 5:30,835,12.25,0.286,0,17.36,0.091
20/04/12 6:00,836,12.25,0.286,0,17.16,0.104
20/04/12 6:30,837,12.25,0.287,0.001,16.81,0.109
20/04/12 7:00,838,12.25,0.284,0.002,16.36,0.156
20/04/12 7:30,839,12.25,0.286,0.001,15.87,0.126
20/04/12 8:00,840,12.25,0.286,0.001,15.42,0.13
20/04/12 8:30,841,12.25,0.284,0.001,14.88,0.15
20/04/12 9:00,842,12.25,0.284,0.001,14.5,0.105
20/04/12 9:30,843,12.25,0.283,0.001,14.19,0.118
20/04/12 10:00,844,12.25,0.284,0,13.85,0.108
20/04/12 10:30,845,12.25,0.282,0.002,13.48,0.113
20/04/12 11:00,846,12.25,0.282,0.001,13.26,0.083
20/04/12 11:30,847,12.25,0.282,0.002,12.87,0.125
20/04/12 12:00,848,12.25,0.281,0,12.58,0.116
20/04/12 12:30,849,12.25,0.279,0.002,12.35,0.05
20/04/12 13:00,850,12.25,0.279,0,12.36,0.048
20/04/12 13:30,851,12.25,0.28,0.001,12.4,0.005
20/04/12 14:00,852,12.25,0.279,0.001,12.48,0.099
20/04/12 14:30,853,12.25,0.279,0,12.66,0.067
20/04/12 15:00,854,12.25,0.28,0.001,12.8,0.019
20/04/12 15:30,855,12.25,0.276,0.001,12.88,0.098
20/04/12 16:00,856,12.25,0.279,0.001,13,0.013
20/04/12 16:30,857,12.25,0.276,0.001,13.27,0.121
20/04/12 17:00,858,12.25,0.277,0,13.58,0.174
20/04/12 17:30,859,12.25,0.276,0.001,14.42,0.36
20/04/12 18:00,860,12.25,0.275,0.001,15.45,0.131
20/04/12 18:30,861,12.25,0.277,0,16.32,0.222
20/04/12 19:00,862,12.25,0.275,0.002,16.69,0.131
20/04/12 19:30,863,12.25,0.274,0.001,16.7,0.011
20/04/12 20:00,864,12.25,0.272,0.001,16.58,0.1
20/04/12 20:30,865,12.25,0.271,0.001,16.78,0.042
20/04/12 21:00,866,12.25,0.27,0.001,16.79,0.028
20/04/12 21:30,867,12.25,0.268,0.001,16.72,0.115
20/04/12 22:00,868,12.25,0.268,0.001,16.35,0.087
20/04/12 22:30,869,12.25,0.266,0.001,16.19,0.08
20/04/12 23:00,870,12.25,0.265,0.001,15.86,0.121
20/04/12 23:30,871,12.25,0.263,0.002,15.57,0.107
21/04/12 0:00,872,12.25,0.264,0.002,15.21,0.16
21/04/12 0:30,873,12.25,0.263,0,14.74,0.148
21/04/12 1:00,874,12.25,0.261,0.001,14.23,0.151
21/04/12 1:30,875,12.25,0.261,0.001,13.64,0.186
21/04/12 2:00,876,12.25,0.26,0.002,13.08,0.18
21/04/12 2:30,877,12.25,0.26,0.001,12.58,0.131
21/04/12 3:00,878,12.25,0.261,0.001,12.19,0.133
21/04/12 3:30,879,12.25,0.258,0.001,11.8,0.149
21/04/12 4:00,880,12.25,0.259,0.001,11.38,0.159
21/04/12 4:30,881,12.25,0.258,0.002,10.98,0.118
21/04/12 5:00,882,12.25,0.258,0,10.57,0.129
21/04/12 5:30,883,12.25,0.256,0.002,10.22,0.077
21/04/12 6:00,884,12.25,0.256,0.001,9.92,0.111
21/04/12 6:30,885,12.25,0.256,0.001,9.7,0.054
21/04/12 7:00,886,12.25,0.255,0.001,9.53,0.079
21/04/12 7:30,887,12.25,0.255,0.001,9.23,0.05
21/04/12 8:00,888,12.25,0.254,0.001,9.06,0.074
21/04/12 8:30,889,12.25,0.255,0.001,8.92,0.041
21/04/12 9:00,890,12.25,0.256,0.002,8.71,0.139
21/04/12 9:30,891,12.25,0.253,0,8.43,0.045
21/04/12 10:00,892,12.25,0.254,0,8.37,0.058
21/04/12 10:30,893,12.25,0.252,0.002,8.19,0.072
21/04/12 11:00,894,12.25,0.251,0.001,8.04,0.05
21/04/12 11:30,895,12.25,0.253,0.002,7.997,0.023
21/04/12 12:00,896,12.25,0.254,0.002,7.863,0.093
21/04/12 12:30,897,12.25,0.251,0.001,7.946,0.111
21/04/12 13:00,898,12.25,0.251,0,8.33,0.159
21/04/12 13:30,899,12.25,0.251,0,9.06,0.232
21/04/12 14:00,900,12.25,0.252,0.001,10,0.282
21/04/12 14:30,901,12.25,0.255,0.001,11.16,0.35
21/04/12 15:00,902,12.25,0.254,0,12.37,0.364
21/04/12 15:30,903,12.25,0.254,0,14.23,0.713
21/04/12 16:00,904,12.25,0.253,0.001,16.2,0.449
21/04/12 16:30,905,12.25,0.254,0.002,17.31,0.398
21/04/12 17:00,906,12.25,0.251,0.002,18.16,0.195
21/04/12 17:30,907,12.25,0.251,0.001,19.05,0.268
21/04/12 18:00,908,12.25,0.252,0.001,19.47,0.105
21/04/12 18:30,909,12.25,0.249,0.001,19.7,0.106
21/04/12 19:00,910,12.25,0.249,0.002,20.06,0.08
21/04/12 19:30,911,12.25,0.247,0.001,20.09,0.05
21/04/12 20:00,912,12.25,0.245,0.001,19.95,0.089
21/04/12 20:30,913,12.25,0.244,0.002,19.87,0.068
21/04/12 21:00,914,12.25,0.243,0.001,19.71,0.081
21/04/12 21:30,915,12.25,0.242,0.001,19.46,0.096
21/04/12 22:00,916,12.25,0.24,0.001,19.17,0.105
21/04/12 22:30,917,12.25,0.239,0.002,18.87,0.085
21/04/12 23:00,918,12.25,0.239,0.001,18.59,0.113
21/04/12 23:30,919,12.25,0.238,0.002,18.24,0.126
22/04/12 0:00,920,12.25,0.238,0,17.88,0.116
22/04/12 0:30,921,12.25,0.238,0,17.45,0.152
22/04/12 1:00,922,12.25,0.238,0.002,16.9,0.196
22/04/12 1:30,923,12.25,0.235,0.001,16.16,0.233
22/04/12 2:00,924,12.25,0.237,0.002,15.46,0.173
22/04/12 2:30,925,12.25,0.235,0,14.9,0.12
22/04/12 3:00,926,12.25,0.235,0.001,14.6,0.089
22/04/12 3:30,927,12.25,0.233,0.001,14.26,0.122
22/04/12 4:00,928,12.25,0.236,0.001,13.93,0.112
22/04/12 4:30,929,12.25,0.235,0.002,13.56,0.121
22/04/12 5:00,930,12.25,0.234,0,13.35,0.05
22/04/12 5:30,931,12.25,0.235,0,13.07,0.08
22/04/12 6:00,932,12.25,0.234,0.002,13,0
22/04/12 6:30,933,12.25,0.233,0.001,12.84,0.101
22/04/12 7:00,934,12.25,0.234,0,12.65,0.05
22/04/12 7:30,935,12.25,0.235,0.001,12.51,0.099
22/04/12 8:00,936,12.25,0.236,0.001,12.45,0.088
22/04/12 8:30,937,12.25,0.233,0.002,12.4,0
22/04/12 9:00,938,12.25,0.232,0.001,12.17,0.144
22/04/12 9:30,939,12.25,0.233,0,11.78,0.131
22/04/12 10:00,940,12.25,0.233,0.001,11.52,0.046
22/04/12 10:30,941,12.25,0.232,0.002,11.36,0.092
22/04/12 11:00,942,12.25,0.232,0.001,11.3,0.01
22/04/12 11:30,943,12.25,0.233,0,11.27,0.048
22/04/12 12:00,944,12.25,0.233,0.001,11.17,0.047
22/04/12 12:30,945,12.25,0.231,0.001,11.21,0.064
22/04/12 13:00,946,12.25,0.231,0,11.5,0.122
22/04/12 13:30,947,12.25,0.231,0,11.84,0.117
22/04/12 14:00,948,12.25,0.232,0.001,12.35,0.214
22/04/12 14:30,949,12.25,0.231,0.002,12.82,0.315
22/04/12 15:00,950,12.25,0.231,0,13.66,0.292
22/04/12 15:30,951,12.25,0.23,0.002,14.33,0.242
22/04/12 16:00,952,12.25,0.228,0.001,15.34,0.192
22/04/12 16:30,953,12.25,0.228,0.001,17.49,0.792
22/04/12 17:00,954,12.25,0.227,0.001,19.29,0.268
22/04/12 17:30,955,12.25,0.227,0.001,19.86,0.165
22/04/12 18:00,956,12.25,0.228,0.002,20.35,0.095
22/04/12 18:30,957,12.25,0.226,0.001,20.39,0.134
22/04/12 19:00,958,12.25,0.224,0.002,19.65,0.246
22/04/12 19:30,959,12.25,0.222,0.002,18.95,0.164
22/04/12 20:00,960,12.25,0.22,0.002,18.53,0.114
22/04/12 20:30,961,12.25,0.219,0.001,18.16,0.113
22/04/12 21:00,962,12.25,0.217,0.002,17.94,0.083
22/04/12 21:30,963,12.25,0.216,0.002,17.64,0.091
22/04/12 22:00,964,12.25,0.215,0.002,17.32,0.106
22/04/12 22:30,965,12.25,0.213,0.002,17.02,0.12
22/04/12 23:00,966,12.25,0.213,0.002,16.7,0.091
22/04/12 23:30,967,12.25,0.212,0.001,16.27,0.143
23/04/12 0:00,968,12.25,0.21,0.001,15.81,0.129
23/04/12 0:30,969,12.25,0.211,0.002,15.29,0.189
23/04/12 1:00,970,12.25,0.209,0.001,14.63,0.216
23/04/12 1:30,971,12.25,0.21,0.001,13.76,0.263
23/04/12 2:00,972,12.25,0.207,0.001,13.03,0.186
23/04/12 2:30,973,12.25,0.209,0.002,12.56,0.142
23/04/12 3:00,974,12.25,0.208,0.001,12.03,0.142
23/04/12 3:30,975,12.25,0.209,0.002,11.55,0.137
23/04/12 4:00,976,12.25,0.208,0,11.16,0.1
23/04/12 4:30,977,12.25,0.206,0.001,10.65,0.151
23/04/12 5:00,978,12.25,0.206,0.001,10.22,0.105
23/04/12 5:30,979,12.25,0.205,0.001,9.82,0.088
23/04/12 6:00,980,12.25,0.206,0.002,9.59,0.079
23/04/12 6:30,981,12.25,0.204,0.001,9.27,0.089
23/04/12 7:00,982,12.25,0.206,0.001,9.15,0.05
23/04/12 7:30,983,12.25,0.204,0.002,8.99,0.074
23/04/12 8:00,984,12.25,0.205,0,8.85,0.05
23/04/12 8:30,985,12.25,0.206,0.001,8.66,0.125
23/04/12 9:00,986,12.25,0.203,0.002,8.35,0.074
23/04/12 9:30,987,12.25,0.204,0.001,8.17,0.048
23/04/12 10:00,988,12.25,0.204,0.001,7.972,0.101
23/04/12 10:30,989,12.25,0.202,0.002,7.612,0.099
23/04/12 11:00,990,12.25,0.202,0.001,7.335,0.049
23/04/12 11:30,991,12.25,0.205,0.001,7.223,0.064
23/04/12 12:00,992,12.25,0.202,0.001,7.264,0.084
23/04/12 12:30,993,12.25,0.202,0,7.499,0.059
23/04/12 13:00,994,12.25,0.203,0.001,7.854,0.208
23/04/12 13:30,995,12.25,0.204,0.001,8.72,0.3
23/04/12 14:00,996,12.25,0.204,0.002,9.67,0.291
23/04/12 14:30,997,12.25,0.204,0.001,10.79,0.386
23/04/12 15:00,998,12.25,0.205,0.002,12.31,0.502
23/04/12 15:30,999,12.25,0.206,0.002,14.83,0.978
23/04/12 16:00,1000,12.25,0.206,0.001,17.67,0.587
23/04/12 16:30,1001,12.25,0.206,0.002,19.17,0.518
23/04/12 17:00,1002,12.25,0.207,0.001,19.96,0.092
23/04/12 17:30,1003,12.25,0.206,0,20.58,0.434
23/04/12 18:00,1004,12.25,0.205,0.001,21.52,0.175
23/04/12 18:30,1005,12.25,0.205,0.002,21.39,0.246
23/04/12 19:00,1006,12.25,0.205,0.001,21.03,0.097
23/04/12 19:30,1007,12.25,0.202,0.001,20.6,0.215
23/04/12 20:00,1008,12.25,0.202,0.001,20,0.102
23/04/12 20:30,1009,12.25,0.2,0.001,19.89,0.034
23/04/12 21:00,1010,12.25,0.2,0.002,19.77,0.099
23/04/12 21:30,1011,12.25,0.199,0.001,19.42,0.139
23/04/12 22:00,1012,12.25,0.198,0.002,19.09,0.101
23/04/12 22:30,1013,12.25,0.197,0.001,18.78,0.129
23/04/12 23:00,1014,12.25,0.199,0.001,18.41,0.145
23/04/12 23:30,1015,12.25,0.197,0.002,17.98,0.138
24/04/12 0:00,1016,12.25,0.197,0,17.47,0.166
24/04/12 0:30,1017,12.25,0.198,0,16.95,0.18
24/04/12 1:00,1018,12.25,0.195,0.001,16.32,0.242
24/04/12 1:30,1019,12.25,0.196,0.002,15.46,0.24
24/04/12 2:00,1020,12.25,0.195,0.001,14.78,0.148
24/04/12 2:30,1021,12.25,0.194,0.002,14.38,0.091
24/04/12 3:00,1022,12.25,0.194,0.002,14.09,0.107
24/04/12 3:30,1023,12.25,0.195,0.002,13.78,0.046
24/04/12 4:00,1024,12.25,0.194,0.001,13.63,0.099
24/04/12 4:30,1025,12.25,0.194,0.001,13.41,0.063
24/04/12 5:00,1026,12.25,0.193,0.002,13.16,0.091
24/04/12 5:30,1027,12.25,0.191,0.001,13.07,0.044
24/04/12 6:00,1028,12.25,0.193,0.001,12.78,0.163
24/04/12 6:30,1029,12.25,0.193,0.002,12.36,0.066
24/04/12 7:00,1030,12.25,0.192,0,12.15,0.123
24/04/12 7:30,1031,12.25,0.192,0.001,11.72,0.13
24/04/12 8:00,1032,12.25,0.191,0.002,11.65,0.083
24/04/12 8:30,1033,12.25,0.192,0.001,12,0.07
24/04/12 9:00,1034,12.25,0.192,0.001,11.77,0.185
24/04/12 9:30,1035,12.25,0.193,0.001,11.3,0.081
24/04/12 10:00,1036,12.25,0.19,0.001,11.15,0.051
24/04/12 10:30,1037,12.25,0.191,0.001,11.1,0.013
24/04/12 11:00,1038,12.25,0.192,0,11.07,0.047
24/04/12 11:30,1039,12.25,0.192,0,10.89,0.133
24/04/12 12:00,1040,12.25,0.189,0.001,10.46,0.093
24/04/12 12:30,1041,12.25,0.19,0.001,10.4,0
24/04/12 13:00,1042,12.25,0.191,0.001,10.65,0.177
24/04/12 13:30,1043,12.25,0.191,0.001,11.44,0.287
24/04/12 14:00,1044,12.25,0.192,0.002,12.51,0.33
24/04/12 14:30,1045,12.25,0.191,0.001,13.61,0.354
24/04/12 15:00,1046,12.25,0.192,0.002,15.09,0.562
24/04/12 15:30,1047,12.25,0.193,0.002,17.35,0.706
24/04/12 16:00,1048,12.25,0.194,0.002,19.71,0.563
24/04/12 16:30,1049,12.25,0.195,0.002,21.37,0.427
24/04/12 17:00,1050,12.25,0.195,0.002,22.48,0.267
24/04/12 17:30,1051,12.25,0.195,0.001,23.54,0.308
24/04/12 18:00,1052,12.25,0.195,0.001,24.39,0.222
24/04/12 18:30,1053,12.25,0.194,0,24.72,0.072
24/04/12 19:00,1054,12.25,0.194,0,24.89,0.055
24/04/12 19:30,1055,12.25,0.193,0.002,24.8,0.102
24/04/12 20:00,1056,12.25,0.191,0.001,24.77,0.095
24/04/12 20:30,1057,12.25,0.194,0.002,24.71,0.051
24/04/12 21:00,1058,12.25,0.191,0,24.61,0.141
24/04/12 21:30,1059,12.25,0.19,0.002,24.28,0.113
24/04/12 22:00,1060,12.25,0.191,0.002,23.86,0.136
24/04/12 22:30,1061,12.25,0.189,0.001,23.53,0.142
24/04/12 23:00,1062,12.25,0.188,0.002,23.11,0.174
24/04/12 23:30,1063,12.25,0.188,0.001,22.65,0.148
25/04/12 0:00,1064,12.25,0.187,0.002,22.15,0.194
25/04/12 0:30,1065,12.25,0.187,0.001,21.57,0.2
25/04/12 1:00,1066,12.25,0.187,0.002,20.9,0.193
25/04/12 1:30,1067,12.25,0.187,0.001,20.33,0.144
25/04/12 2:00,1068,12.25,0.185,0.002,19.88,0.134
25/04/12 2:30,1069,12.25,0.184,0,19.6,0.1
25/04/12 3:00,1070,12.25,0.187,0.002,19.44,0.093
25/04/12 3:30,1071,12.25,0.184,0.001,19.23,0.094
25/04/12 4:00,1072,12.25,0.185,0.001,19.09,0.033
25/04/12 4:30,1073,12.25,0.186,0,18.91,0.06
25/04/12 5:00,1074,12.25,0.185,0.002,18.73,0.112
25/04/12 5:30,1075,12.25,0.182,0.001,18.61,0.042
25/04/12 6:00,1076,12.25,0.182,0.001,18.58,0.057
25/04/12 6:30,1077,12.25,0.184,0.002,18.41,0.051
25/04/12 7:00,1078,12.25,0.186,0.001,18.35,0.088
25/04/12 7:30,1079,12.25,0.184,0.002,18.21,0.041
25/04/12 8:00,1080,12.25,0.182,0,18.05,0.084
25/04/12 8:30,1081,12.25,0.183,0.001,18,0.021
25/04/12 9:00,1082,12.25,0.184,0.001,17.9,0.033
25/04/12 9:30,1083,12.25,0.184,0,17.46,0.2
25/04/12 10:00,1084,12.25,0.181,0.002,16.83,0.194
25/04/12 10:30,1085,12.25,0.184,0.001,16.34,0.088
25/04/12 11:00,1086,12.25,0.181,0.002,16.22,0.042
25/04/12 11:30,1087,12.25,0.181,0.001,16.3,0.005
25/04/12 12:00,1088,12.25,0.182,0,16.3,0
25/04/12 12:30,1089,12.25,0.182,0,16.32,0.061
25/04/12 13:00,1090,12.25,0.182,0,16.7,0.133
25/04/12 13:30,1091,12.25,0.181,0.001,17.17,0.134
25/04/12 14:00,1092,12.25,0.182,0.002,17.54,0.171
25/04/12 14:30,1093,12.25,0.185,0.001,18.33,0.325
25/04/12 15:00,1094,12.25,0.184,0.001,19.98,0.755
25/04/12 15:30,1095,12.25,0.184,0.002,22.52,0.57
25/04/12 16:00,1096,12.25,0.185,0.002,24.33,0.427
25/04/12 16:30,1097,12.25,0.186,0.002,25.97,0.595
25/04/12 17:00,1098,12.25,0.187,0.002,27.38,0.245
25/04/12 17:30,1099,12.25,0.187,0.001,28.1,0.2
25/04/12 18:00,1100,12.25,0.186,0.001,28.72,0.209
25/04/12 18:30,1101,12.25,0.186,0.002,28.84,0.13
25/04/12 19:00,1102,12.25,0.185,0,28.29,0.211
25/04/12 19:30,1103,12.24,0.186,0.001,27.99,0.053
25/04/12 20:00,1104,12.24,0.184,0.002,28.01,0.071
25/04/12 20:30,1105,12.24,0.185,0.002,27.99,0.045
25/04/12 21:00,1106,12.24,0.185,0.003,27.92,0.107
25/04/12 21:30,1107,12.24,0.183,0.002,27.23,0.222
25/04/12 22:00,1108,12.24,0.183,0.001,26.74,0.134
25/04/12 22:30,1109,12.24,0.181,0.002,26.28,0.119
25/04/12 23:00,1110,12.24,0.182,0.002,25.76,0.166
25/04/12 23:30,1111,12.24,0.181,0.002,25.27,0.191
26/04/12 0:00,1112,12.24,0.18,0.001,24.69,0.187
26/04/12 0:30,1113,12.24,0.179,0.002,24.09,0.189
26/04/12 1:00,1114,12.24,0.181,0.001,23.51,0.179
26/04/12 1:30,1115,12.24,0.178,0.001,22.72,0.233
26/04/12 2:00,1116,12.24,0.179,0.002,21.98,0.174
26/04/12 2:30,1117,12.24,0.179,0.001,21.53,0.117
26/04/12 3:00,1118,12.24,0.176,0.001,21.21,0.1
26/04/12 3:30,1119,12.24,0.179,0.002,20.73,0.172
26/04/12 4:00,1120,12.24,0.177,0,20.31,0.101
26/04/12 4:30,1121,12.24,0.176,0.002,20.03,0.096
26/04/12 5:00,1122,12.24,0.174,0.001,19.9,0.029
26/04/12 5:30,1123,12.24,0.178,0.002,19.74,0.078
26/04/12 6:00,1124,12.24,0.179,0.001,19.7,0.015
26/04/12 6:30,1125,12.24,0.174,0.001,19.7,0.023
26/04/12 7:00,1126,12.25,0.174,0.001,19.7,0.031
26/04/12 7:30,1127,12.25,0.176,0.001,19.4,0.163
26/04/12 8:00,1128,12.25,0.176,0.001,18.82,0.198
26/04/12 8:30,1129,12.25,0.174,0.002,18.42,0.099
26/04/12 9:00,1130,12.25,0.177,0,18.41,0.04
26/04/12 9:30,1131,12.25,0.176,0.002,18.21,0.119
26/04/12 10:00,1132,12.25,0.174,0,17.97,0.046
26/04/12 10:30,1133,12.25,0.174,0.001,17.66,0.221
26/04/12 11:00,1134,12.25,0.172,0.002,17.15,0.099
26/04/12 11:30,1135,12.25,0.175,0,16.9,0.103
26/04/12 12:00,1136,12.25,0.173,0.002,16.49,0.169
26/04/12 12:30,1137,12.25,0.174,0.001,16.38,0.11
26/04/12 13:00,1138,12.25,0.176,0.001,16.91,0.2
26/04/12 13:30,1139,12.25,0.174,0.002,17.92,0.338
26/04/12 14:00,1140,12.25,0.173,0.002,18.72,0.262
26/04/12 14:30,1141,12.25,0.175,0.001,19.94,0.37
26/04/12 15:00,1142,12.25,0.175,0.002,20.63,0.112
26/04/12 15:30,1143,12.25,0.175,0.001,21.42,0.469
26/04/12 16:00,1144,12.25,0.176,0.002,23.94,0.718
26/04/12 16:30,1145,12.25,0.177,0.002,25.38,0.235
26/04/12 17:00,1146,12.25,0.177,0.002,25.61,0.053
26/04/12 17:30,1147,12.25,0.178,0.001,26.09,0.167
26/04/12 18:00,1148,12.25,0.178,0.001,25.67,0.247
26/04/12 18:30,1149,12.25,0.179,0.001,25.32,0.191
26/04/12 19:00,1150,12.25,0.178,0.001,26.25,0.331
26/04/12 19:30,1151,12.25,0.177,0.001,26.73,0.128
26/04/12 20:00,1152,12.25,0.177,0,26.69,0.065
26/04/12 20:30,1153,12.25,0.178,0.002,26.56,0.184
26/04/12 21:00,1154,12.25,0.174,0.001,26.12,0.138
26/04/12 21:30,1155,12.25,0.175,0.002,25.96,0.148
26/04/12 22:00,1156,12.25,0.174,0.002,25.92,0.217
26/04/12 22:30,1157,12.24,0.175,0.001,25.48,0.109
26/04/12 23:00,1158,12.24,0.172,0.001,25.03,0.132
26/04/12 23:30,1159,12.24,0.174,0.002,24.73,0.097
27/04/12 0:00,1160,12.24,0.173,0.001,24.31,0.28
27/04/12 0:30,1161,12.24,0.17,0.001,23.43,0.218
27/04/12 1:00,1162,12.24,0.171,0.002,22.61,0.295
27/04/12 1:30,1163,12.25,0.17,0.002,21.57,0.274
27/04/12 2:00,1164,12.25,0.17,0.002,20.76,0.225
27/04/12 2:30,1165,12.25,0.169,0.001,20.27,0.075
27/04/12 3:00,1166,12.25,0.166,0.002,20.1,0.015
27/04/12 3:30,1167,12.25,0.169,0.001,19.95,0.087
27/04/12 4:00,1168,12.25,0.17,0.002,19.9,0.011
27/04/12 4:30,1169,12.25,0.166,0,19.9,0.028
27/04/12 5:00,1170,12.25,0.167,0.001,19.87,0.074
27/04/12 5:30,1171,12.25,0.168,0,19.73,0.097
27/04/12 6:00,1172,12.25,0.167,0.002,19.51,0.052
27/04/12 6:30,1173,12.25,0.167,0.001,19.5,0.011
27/04/12 7:00,1174,12.25,0.167,0,19.5,0
27/04/12 7:30,1175,12.25,0.168,0.001,19.5,0
27/04/12 8:00,1176,12.25,0.169,0.001,19.5,0.029
27/04/12 8:30,1177,12.25,0.166,0.002,19.25,0.104
27/04/12 9:00,1178,12.25,0.164,0,19.1,0.015
27/04/12 9:30,1179,12.25,0.164,0,19.24,0.099
27/04/12 10:00,1180,12.25,0.164,0,19.44,0.09
27/04/12 10:30,1181,12.25,0.164,0,19.5,0
27/04/12 11:00,1182,12.25,0.164,0,19.41,0.1
27/04/12 11:30,1183,12.25,0.164,0,19.31,0.053
27/04/12 12:00,1184,12.25,0.164,0,19.49,0.052
27/04/12 12:30,1185,12.25,0.164,0,19.71,0.124
27/04/12 13:00,1186,12.25,0.167,0.002,19.9,0.015
27/04/12 13:30,1187,12.25,0.168,0.001,20.06,0.141
27/04/12 14:00,1188,12.25,0.167,0.001,20.72,0.269
27/04/12 14:30,1189,12.25,0.169,0.001,21.09,0.045
27/04/12 15:00,1190,12.25,0.168,0.001,21.15,0.112
27/04/12 15:30,1191,12.25,0.167,0.002,21.67,0.174
27/04/12 16:00,1192,12.25,0.17,0.001,22.07,0.23
27/04/12 16:30,1193,12.25,0.169,0.002,23.14,0.329
27/04/12 17:00,1194,12.25,0.168,0.001,23.58,0.107
27/04/12 17:30,1195,12.25,0.17,0.002,24.35,0.727
27/04/12 18:00,1196,12.25,0.171,0.001,26.74,0.544
27/04/12 18:30,1197,12.25,0.173,0.002,27.87,0.108
27/04/12 19:00,1198,12.25,0.173,0.002,27.87,0.101
27/04/12 19:30,1199,12.25,0.173,0.001,27.84,0.095
27/04/12 20:00,1200,12.25,0.173,0.001,28.05,0.154
27/04/12 20:30,1201,12.25,0.171,0.002,27.94,0.151
27/04/12 21:00,1202,12.25,0.172,0.002,27.61,0.183
27/04/12 21:30,1203,12.25,0.17,0.001,27.04,0.188
27/04/12 22:00,1204,12.25,0.169,0.002,26.56,0.158
27/04/12 22:30,1205,12.24,0.169,0.002,26.09,0.169
27/04/12 23:00,1206,12.25,0.17,0.002,25.63,0.161
27/04/12 23:30,1207,12.25,0.168,0.001,25.17,0.185
28/04/12 0:00,1208,12.25,0.168,0.002,24.57,0.23
28/04/12 0:30,1209,12.25,0.167,0.002,23.81,0.229
28/04/12 1:00,1210,12.25,0.166,0.001,22.98,0.272
28/04/12 1:30,1211,12.25,0.165,0.002,21.92,0.323
28/04/12 2:00,1212,12.25,0.163,0.002,20.86,0.262
28/04/12 2:30,1213,12.25,0.164,0.002,19.99,0.243
28/04/12 3:00,1214,12.25,0.163,0.002,19.28,0.221
28/04/12 3:30,1215,12.25,0.163,0.002,18.57,0.182
28/04/12 4:00,1216,12.25,0.161,0.002,18.07,0.12
28/04/12 4:30,1217,12.25,0.162,0.001,17.72,0.144
28/04/12 5:00,1218,12.25,0.159,0.001,17.42,0.097
28/04/12 5:30,1219,12.25,0.162,0.002,17.43,0.096
28/04/12 6:00,1220,12.25,0.16,0.001,17.3,0
28/04/12 6:30,1221,12.25,0.16,0.002,17.22,0.036
28/04/12 7:00,1222,12.25,0.158,0.001,16.94,0.147
