date_local,doy_utc,doy_local,T_air_avg,T_air_std,swc_avg,swc_std,soil_temp_avg,soil_temp_std,cos_a,co2_a,h2o_a,fcos_lower,fcos_corr,fcos_upper,fco2,fh2o
4/25/12 13:09,116.756,116.5479189,39.84,,0.186,0.001,28.72,0.209,548.9,372.4,17.1,6.079150447,9.484197346,12.88924424,11.586,2.041
4/25/12 15:09,116.84,116.6312546,37.11,,0.184,0.002,28.01,0.071,482.3,363.9,19.4,8.102692688,10.49409366,12.88549463,13.587,1.798
4/25/12 17:09,116.923,116.7145831,31.72,,0.183,0.001,26.74,0.134,495.2,366.9,17.8,7.00394246,8.157552291,9.311162122,13.547,1.766
4/25/12 19:09,117.006,116.7979187,25.37,,0.18,0.001,24.69,0.187,464.4,346,27.9,4.233090876,4.705022137,5.176953397,17.237,0.145
4/25/12 21:09,117.09,116.8812551,19.67,,0.179,0.002,21.98,0.174,480.6,396.6,22.2,2.191047336,2.421922963,2.652798589,14.905,0.264
4/25/12 23:09,117.173,116.9645831,17.98,,0.177,0,20.31,0.101,469.7,448.8,17.9,0.458495587,0.656432378,0.854369168,18.872,-0.16
4/26/12 1:09,117.256,117.0479189,18.1,,0.179,0.001,19.7,0.015,436.8,500.4,21.7,1.601520805,1.801335004,2.001149202,19.322,-0.016
4/26/12 3:09,117.34,117.1312545,15.97,,0.176,0.001,18.82,0.198,408.4,567.5,2.8,0.708419484,0.882670339,1.056921194,18.181,-0.158
4/26/12 5:09,117.423,117.2145829,15.54,,0.174,0,17.97,0.046,467.3,435.7,16.5,0.373115426,0.544126117,0.715136808,10.473,0.269
4/26/12 7:09,117.506,117.297919,13.21,,0.173,0.002,16.49,0.169,441.9,419.1,13.9,-0.966769108,-0.804189423,-0.641609739,10.072,0.376
4/26/12 9:09,117.59,117.3812548,21.31,,0.173,0.002,18.72,0.262,472.1,380.4,15.1,0.397786877,0.674637368,0.951487859,6.668,0.814
4/26/12 11:09,117.673,117.4645833,29,,0.176,0.002,23.94,0.718,474.3,376.9,12.6,3.228826285,4.01665855,4.804490815,6.633,1.216
4/26/12 13:09,117.756,117.5479192,28.48,,0.178,0.001,25.67,0.247,479.2,369.3,13,4.054583537,4.7861112,5.517638863,7.348,1.06
4/26/12 15:09,117.84,117.6312547,33.63,,0.177,0,26.69,0.065,481.1,370.8,13.2,3.964867784,5.464583048,6.964298311,8.071,1.298
4/26/12 17:09,117.923,117.7145834,28.7,,0.174,0.002,25.92,0.217,476.8,368.6,13.4,3.368295568,4.122751128,4.877206689,7.073,0.976
4/26/12 19:09,118.006,117.7979188,24.79,,0.173,0.001,24.31,0.28,471.1,371.4,14.1,1.769913491,2.20528233,2.64065117,6.937,0.741
4/26/12 21:09,118.09,117.8812547,17.99,,0.17,0.002,20.76,0.225,470.1,392.8,16.1,1.278039193,1.476227109,1.674415026,7.997,0.338
4/26/12 23:09,118.173,117.964583,18.08,,0.17,0.002,19.9,0.011,444.8,407.1,17.1,0.498511058,0.698002909,0.89749476,9.52,0.38
4/27/12 1:09,118.256,118.0479193,18.73,,0.167,0.002,19.51,0.052,467.8,387.5,16.9,0.601602745,0.812577572,1.0235524,8.436,0.471
4/27/12 3:09,118.34,118.1312548,18.55,,0.169,0.001,19.5,0.029,457.6,389.6,18.6,0.06867997,0.276204713,0.483729456,7.782,0.178
4/27/12 5:09,118.423,118.2145829,19.35,,0.164,0,19.44,0.09,462.6,391.6,20.7,0.622496875,0.846186144,1.069875413,8.817,0.065
4/27/12 7:09,118.506,118.2979188,19.42,,0.164,0,19.49,0.052,475.6,394.5,21.9,1.042233965,1.267471718,1.492709471,8.738,-0.031
4/27/12 9:09,118.59,118.3812548,22.12,,0.167,0.001,20.72,0.269,490.2,380.2,22.2,1.122062503,1.427843913,1.733625323,8.726,0.245
4/27/12 11:09,118.673,118.4645828,25.55,,0.17,0.001,22.07,0.23,513.4,373.1,21.9,2.450905759,2.934829867,3.418753975,8.905,0.563
4/27/12 13:09,118.756,118.5479191,35.91,,0.171,0.001,26.74,0.544,543.5,371,21.3,2.813273599,4.853870365,6.894467131,9.88,1.275
4/27/12 15:09,118.84,118.6312549,35.85,,0.173,0.001,28.05,0.154,505,374.5,10.1,4.130338875,6.154703533,8.17906819,5.727,2.172
4/27/12 17:09,118.923,118.7145829,29.94,,0.169,0.002,26.56,0.158,506.1,374.6,10.7,3.3099418,4.209266753,5.108591706,10.097,1.481
4/27/12 19:09,119.006,118.797919,24.5,,0.168,0.002,24.57,0.23,503.4,372.4,13.7,2.496341341,2.914933525,3.33352571,14.199,1.073
4/27/12 21:09,119.09,118.8812547,16.73,,0.163,0.002,20.86,0.262,495.3,391.2,13.1,0.050873843,0.232385554,0.413897265,13.339,0.771
4/27/12 23:09,119.173,118.9645831,13.79,,0.161,0.002,18.07,0.12,504.8,404.4,12.6,-1.26254737,-1.099165068,-0.935782767,11.462,0.581
4/28/12 1:09,119.256,119.0479188,14.01,,0.16,0.001,17.3,0,470.5,400.2,13.2,-0.356084464,-0.192187196,-0.028289928,8.427,0.461
4/28/12 3:09,119.34,119.1312549,13.49,,0.157,0.001,16.78,0.04,470.7,412.7,12.9,-2.236081053,-2.073219156,-1.910357259,8.971,0.396
4/28/12 5:09,119.423,119.2145833,15.07,,0.161,0,16.37,0.203,482.3,401.6,13.8,-0.83855948,-0.670452155,-0.50234483,5.077,0.396
4/28/12 7:09,119.506,119.2979191,16.26,,0.161,0.001,17.25,0.05,460.7,395.5,13.5,-1.548406674,-1.371651723,-1.194896772,3.686,0.403
4/28/12 9:09,119.59,119.3812547,16.57,,0.156,0.001,17.26,0.048,474.8,389.1,13.3,-0.400772348,-0.2209477,-0.041123053,1.75,0.421
4/28/12 11:09,119.673,119.4645833,19.43,,0.159,0.001,18.66,0.359,457.7,381.1,13.4,-0.837277449,-0.611816486,-0.386355523,1.423,0.449
4/28/12 13:09,119.756,119.5479188,20.94,,0.158,0.001,19.97,0.14,466.8,376.3,14.1,-0.159656955,0.105629799,0.370916553,0.827,0.476
4/28/12 15:09,119.84,119.6312547,23.26,,0.159,0.002,21.19,0.229,452.6,369.8,15.5,0.684188699,1.038128359,1.392068019,1.609,0.494
4/28/12 17:09,119.923,119.7145831,23.66,,0.163,0.001,22.14,0.104,470.8,367.5,16.8,0.969933108,1.343297039,1.716660971,2.015,0.445
4/28/12 19:09,120.006,119.7979188,20.55,,0.16,0,21.16,0.136,439.7,368.2,17.4,0.385628463,0.639353259,0.893078054,2.026,0.295
4/28/12 21:09,120.09,119.8812552,18.22,,0.158,0.001,19.53,0.091,448.3,377.4,17,-0.305024841,-0.103207338,0.098610164,2.534,0.245
4/28/12 23:09,120.173,119.964583,16.94,,0.156,0,18.22,0.054,434,379.6,17.4,0.478869402,0.662688513,0.846507624,2.215,0.151
4/29/12 13:09,120.756,120.5479188,23.03,,0.383,0.001,23.77,0.46,505.8,369,18.4,0.702556509,1.046232363,1.389908218,2.923,0.968
4/29/12 15:09,120.84,120.6312548,28.01,,0.379,0.001,24.34,0.093,517.1,369.1,22.6,2.49179728,3.17582381,3.85985034,5.362,1.631
4/29/12 17:09,120.923,120.7145831,25.01,,0.376,0,23.88,0.169,518.5,371.2,23.1,1.968468958,2.41726924,2.866069523,7.376,0.982
4/29/12 19:09,121.006,120.7979192,23.62,,0.372,0.002,22.92,0.098,506.8,365.7,24.2,1.119955745,1.491129322,1.862302899,10.633,0.522
4/29/12 21:09,121.09,120.8812549,21.12,,0.37,0,21.8,0.102,500.6,397,25.1,2.458898568,2.729674789,3.00045101,-0.437,0.016
4/30/12 9:09,121.59,121.3812549,18.83,,0.446,0.001,18.55,0.115,526.8,377.6,12.4,1.87752811,2.090384508,2.303240906,-0.027,0.628
4/30/12 11:09,121.673,121.4645834,25.62,,0.441,0.011,24.15,0.32,509.5,366,14.1,3.4360262,3.924431374,4.412836547,-0.273,1.981
4/30/12 13:09,121.756,121.5479192,30.28,,0.404,0.001,26.79,0.159,520.2,362.6,20.9,6.782043147,7.724615249,8.667187352,1.392,3.298
4/30/12 15:09,121.84,121.6312549,30.07,,0.4,0.001,26.81,0.11,519.1,359.7,23.1,5.089901772,6.005571435,6.921241098,6.807,2.31
4/30/12 17:09,121.923,121.714583,29.12,,0.398,0.001,25.73,0.154,496,360.1,23.8,6.144041598,6.94489974,7.745757881,10.872,1.678
4/30/12 19:09,122.006,121.7979191,23.82,,0.392,0,24.3,0.265,489.9,363.9,25.6,3.674939634,4.056302119,4.437664603,13.763,0.535
4/30/12 21:09,122.09,121.8812549,21.71,,0.39,0.001,22.59,0.107,496.1,379.4,25.2,2.753911878,3.044503322,3.335094766,14.399,0.204
5/1/12 9:09,122.59,122.3812549,21.32,,0.416,0.002,19.33,0.2,512.4,374.6,18.4,0.059944216,0.337189921,0.614435626,0.934,0.694
5/1/12 11:09,122.673,122.4645831,27.14,,0.404,0.002,24.25,0.381,506.7,369.8,23,4.040365287,4.645622657,5.250880027,4.944,1.71
5/1/12 13:09,122.756,122.5479188,33.21,,0.397,0.001,26.6,0.144,527.2,366.3,23.7,5.150606412,6.566281304,7.981956196,8.421,2.783
5/1/12 15:09,122.84,122.6312547,31.78,,0.391,0.001,26.89,0.059,529.6,363.5,24.3,3.829792147,4.992407976,6.155023805,10.972,2.11
5/1/12 17:09,122.923,122.714583,28.37,,0.388,0.002,26.16,0.198,529.1,361.3,25,3.58264874,4.30327759,5.023906439,15.5,1.382
5/1/12 19:09,123.006,122.7979191,24.6,,0.383,0.001,24.49,0.171,518.2,363.9,24.6,2.408972047,2.832877878,3.256783709,17.697,0.818
5/1/12 21:09,123.09,122.8812546,21.65,,0.383,0,22.87,0.097,510.6,375.8,24.2,2.256305346,2.544709253,2.83311316,20.218,0.391
5/1/12 23:09,123.173,122.9645828,20.89,,0.382,0.001,21.9,0.021,509.1,378.6,22.6,3.998137421,4.261656198,4.525174975,20.115,0.427
5/2/12 1:09,123.256,123.0479188,20.34,,0.38,0.002,21.32,0.063,517.3,377.7,21.5,2.594074532,2.84191685,3.089759169,20.388,0.471
5/2/12 3:09,123.34,123.1312551,20.07,,0.379,0,20.89,0.042,520.3,377.2,21.4,1.726384427,1.967201043,2.208017659,19.251,0.385
5/2/12 5:09,123.423,123.214583,19.57,,0.378,0,20.53,0.07,521.5,377.7,21.7,1.78569998,2.014200583,2.242701187,19.927,0.26
5/2/12 7:09,123.506,123.2979191,19.5,,0.378,0,20.3,0.015,517.6,377.5,21.8,1.754691153,1.981637908,2.208584664,20.176,0.221
5/2/12 9:09,123.59,123.3812546,23.83,,0.375,0.001,21.48,0.219,516.2,372.1,22.9,2.668333365,3.050517547,3.432701729,18.977,0.598
5/2/12 11:09,123.673,123.4645828,32.03,,0.377,0.001,25.49,0.424,530.6,366.2,24.3,6.833671754,8.037968189,9.242264623,15.279,1.763
5/2/12 13:09,123.756,123.5479192,35.16,,0.379,0.001,28.38,0.163,532.2,365,24.6,10.49639403,12.34093753,14.18548104,18.79,2.577
5/2/12 15:09,123.84,123.6312552,34.75,,0.375,0.001,28.67,0.162,530.2,362.4,25.2,9.214398059,10.96000785,12.70561763,19.052,2.384
5/2/12 17:09,123.923,123.7145833,30.65,,0.373,0.002,27.54,0.185,526.2,362.9,24.7,7.862849066,8.85564197,9.848434874,23.855,1.746
5/3/12 19:09,125.006,124.7979187,28.22,,0.354,0,27.76,0.105,518.1,354.3,30.7,6.588797755,7.293478889,7.998160023,25.302,0.753
5/3/12 21:09,125.09,124.8812548,23.51,,0.351,0.001,25.35,0.16,516.5,381.6,28.4,4.230863903,4.596826276,4.962788648,23.264,0.278
5/3/12 23:09,125.173,124.9645829,22.87,,0.349,0,24.41,0.097,509.6,385,26.9,3.966703652,4.303198547,4.639693443,23.351,0.291
5/4/12 1:09,125.256,125.0479189,21.83,,0.348,0.001,23.54,0.083,509.1,387.3,25.5,3.194039266,3.488864327,3.783689387,23.066,0.238
5/4/12 3:09,125.34,125.1312548,20.12,,0.349,0.001,22.56,0.083,517.6,416.8,23.3,1.852833596,2.094837406,2.336841217,22.486,0.187
5/4/12 5:09,125.423,125.2145831,20.47,,0.348,0,21.95,0.084,517.5,387.9,23.6,1.62125675,1.872787571,2.124318392,22.267,0.249
5/4/12 7:09,125.506,125.2979189,20.44,,0.345,0.002,21.9,0.023,514.7,386.9,23.3,1.94700109,2.197641851,2.448282612,23.461,0.243
5/4/12 9:09,125.59,125.3812545,24.96,,0.345,0,22.99,0.266,525.7,373.6,24.8,2.76874192,3.214325464,3.659909008,21.428,0.616
5/4/12 11:09,125.673,125.464583,29.03,,0.348,0,26.88,0.216,523.9,370.2,22.2,6.601859796,7.392146521,8.182433247,16.353,1.649
5/4/12 13:09,125.756,125.5479193,32.35,,0.348,0.001,27.06,0.325,514.1,366.4,22.2,7.823306627,9.082448687,10.34159075,15.176,2.188
5/4/12 15:09,125.84,125.6312548,39.1,,0.345,0,29.96,0.176,529,358.9,24.8,11.35690929,14.4532299,17.54955051,21.21,3.111
5/4/12 17:09,125.923,125.7145832,32.36,,0.343,0.001,28.68,0.221,527.8,359.3,23,8.747584655,10.00742244,11.26726023,23.46,2.196
5/4/12 19:09,126.006,125.7979192,26.62,,0.339,0,27.01,0.235,496.4,357.9,25.7,6.55009023,7.111998143,7.673906056,25.58,1.052
5/4/12 21:09,126.09,125.8812546,22.54,,0.338,0,24.64,0.157,472.6,373.6,27,4.145907486,4.468302848,4.790698209,24.52,0.221
5/4/12 23:09,126.173,125.9645833,21.82,,0.336,0.001,23.68,0.063,488.3,379.2,26.5,3.709874115,4.004409221,4.298944326,24.945,0.074
5/5/12 1:09,126.256,126.0479191,21.52,,0.335,0,23.1,0.14,507.2,381.8,26.2,2.803283606,3.08718227,3.371080935,24.636,-0.007
5/5/12 3:09,126.34,126.131255,19.99,,0.334,0.001,22.43,0.074,501.8,407.9,24,1.87840841,2.117036206,2.355664002,26.694,0.019
5/5/12 5:09,126.423,126.2145831,18.62,,0.334,0,21.63,0.096,508.2,443.2,21.3,-1.285145132,-1.076192722,-0.867240312,25.349,0.13
5/5/12 7:09,126.506,126.2979189,18.4,,0.33,0,20.9,0.015,486.8,427.4,12.5,0.68106901,0.885924888,1.090780767,24.268,0.014
5/5/12 9:09,126.59,126.3812549,24.51,,0.331,0.001,22.16,0.215,500.6,390,21.5,1.951574408,2.370740389,2.789906369,20.881,1.053
5/5/12 11:09,126.673,126.4645834,36.14,,0.335,0.001,28.85,0.604,522,371,23.2,6.91264616,9.016579261,11.12051236,16.147,2.483
5/5/12 13:09,126.756,126.5479188,40.73,,0.332,0,33.07,0.225,551.8,363.1,26,10.88566405,14.69442935,18.50319465,19.9,3.608
5/5/12 15:09,126.84,126.631255,37.69,,0.327,0.001,31.41,0.107,545.5,360.5,27.6,12.30332542,14.88204943,17.46077344,20.536,3.017
5/5/12 17:09,126.923,126.7145829,32.67,,0.322,0.001,29.88,0.217,530.7,359.3,27.9,8.542457269,9.858402026,11.17434678,23.692,1.743
5/5/12 19:09,127.006,126.7979192,27.63,,0.319,0.002,27.69,0.159,530,361.3,28.4,6.030355322,6.678718278,7.327081233,23.348,0.935
5/5/12 21:09,127.09,126.8812547,23.9,,0.318,0.001,25.65,0.167,521,383.3,28.2,3.763663761,4.149052561,4.534441362,24.048,0.365
5/5/12 23:09,127.173,126.964583,23.46,,0.316,0.001,24.74,0.083,507.2,374.5,27.8,3.080481531,3.443921073,3.807360615,22.106,0.262
5/6/12 1:09,127.256,127.0479188,22.57,,0.315,0,23.99,0.139,516.3,380.1,26.7,2.049767901,2.373486791,2.69720568,21.405,0.217
5/6/12 3:09,127.34,127.1312546,21.88,,0.314,0.002,23.5,0,512.7,383,25.6,1.790511746,2.087305226,2.384098705,19.109,0.23
5/6/12 5:09,127.423,127.2145831,20.98,,0.314,0.001,22.81,0.046,513.8,388.3,24.5,0.858785754,1.125303595,1.391821435,19.698,0.195
5/6/12 7:09,127.506,127.2979192,20.82,,0.311,0,22.4,0.022,503.8,386.7,24.4,0.901002198,1.162533598,1.424064998,18.257,0.158
5/6/12 9:09,127.59,127.381255,26.44,,0.313,0.002,24.02,0.23,510.5,373.9,24.7,2.029080117,2.577061606,3.125043095,15.969,0.905
5/6/12 11:09,127.673,127.4645832,35.05,,0.316,0.001,28.32,0.388,523.6,375.8,22.5,5.264573568,7.083545109,8.90251665,14.827,2.509
5/6/12 13:09,127.756,127.5479189,36.08,,0.314,0.001,30.82,0.276,531.7,370,23.4,7.782411311,9.867433523,11.95245573,15.396,2.876
5/6/12 15:09,127.84,127.6312548,37.76,,0.311,0.001,31.59,0.171,542.4,365.3,23.7,9.427428415,12.02845496,14.62948151,17.197,3.077
5/6/12 17:09,127.923,127.7145833,32.09,,0.306,0.001,29.81,0.181,536.8,362.2,23.4,8.12630556,9.340985896,10.55566623,18.561,2.372
5/6/12 19:09,128.006,127.797915,27.45,,0.303,0.002,28.11,0.224,512,362,27.1,5.728727801,6.360593978,6.992460154,21.362,1.143
5/6/12 21:08,128.09,127.881243,22.62,,0.302,0.001,25.72,0.265,486.8,400.5,26.4,2.844620275,3.170254858,3.495889441,24.032,0.288
5/6/12 23:09,128.173,127.9645871,21.02,,0.298,0.001,23,0.132,466.1,387.4,20.9,1.418536731,1.686108604,1.953680478,14.951,0.823
5/7/12 1:09,128.256,128.0479155,20.38,,0.294,0.001,21.91,0.043,479.9,392,19.8,1.188858523,1.437736552,1.686614582,14.137,0.714
5/7/12 3:08,128.34,128.1312434,18.49,,0.292,0.002,20.81,0.114,467.3,389.2,17.7,0.738374204,0.944962381,1.151550557,14,0.728
5/7/12 5:09,128.423,128.2145871,17.28,,0.29,0.002,19.5,0,481.7,389.6,17.2,-0.563070093,-0.375099405,-0.187128717,12.669,0.559
5/7/12 7:09,128.506,128.2979153,16.72,,0.289,0.001,18.89,0.039,485.1,388.5,16.5,-0.707014246,-0.525653787,-0.344293328,11.94,0.558
5/7/12 9:08,128.59,128.3812431,18.26,,0.288,0.002,19.15,0.149,479.7,386.6,17,-0.477867709,-0.275379447,-0.072891185,11.49,0.667
5/7/12 11:09,128.673,128.4645867,19.03,,0.285,0.002,19.34,0.078,480.2,384.7,17.2,-0.767334672,-0.550417483,-0.333500294,10.198,0.71
5/7/12 13:09,128.756,128.5479152,20.89,,0.285,0.002,20.24,0.146,473.5,375.4,16.1,0.466232475,0.729993911,0.993755348,10.186,1.041
5/7/12 15:08,128.84,128.6312435,22.65,,0.282,0.001,20.85,0.124,481.7,372.3,13.9,2.204972837,2.532117503,2.859262168,8.549,1.446
5/7/12 17:09,128.923,128.7145874,21.86,,0.28,0.002,20.67,0.072,463.6,370.6,12.5,0.875086286,1.170929564,1.466772842,8.729,1.301
5/7/12 19:09,129.006,128.7979151,18.33,,0.277,0,19.12,0.123,466.3,374.9,11.3,-0.438831492,-0.235186992,-0.031542491,9.27,1.135
5/7/12 21:08,129.09,128.8812433,16.08,,0.273,0.001,18.28,0.104,434.9,404.2,14.9,-1.315442057,-1.140232781,-0.965023506,11.522,0.618
5/7/12 23:09,129.173,128.964587,16.02,,0.274,0.001,18.38,0.066,467.4,384.7,11.8,-0.808764448,-0.634098468,-0.459432488,10.142,1.04
5/8/12 1:09,129.256,129.0479151,13.13,,0.271,0.001,16.58,0.224,464.3,388.9,11,-1.901482824,-1.738949639,-1.576416453,9.55,0.761
5/8/12 3:08,129.34,129.1312436,13.75,,0.27,0.001,16.28,0.04,438.2,395.9,12.1,-2.445755597,-2.282465907,-2.119176217,9.796,0.673
5/8/12 5:09,129.423,129.214587,13.14,,0.269,0,15.72,0.037,477.2,394.7,11.2,-1.925338058,-1.762799495,-1.600260931,9.216,0.717
5/8/12 7:09,129.506,129.2979149,11.62,,0.265,0,14.47,0.096,452.2,396.7,10.9,-2.68063593,-2.516517558,-2.352399186,9.131,0.603
5/8/12 9:08,129.59,129.3812434,19.32,,0.265,0.002,16.49,0.378,463.8,384.3,10.7,-0.922665647,-0.699763255,-0.476860862,9.125,1.076
5/9/12 15:08,130.84,130.6312435,,,,,,,510.2,375.5,11.7,,,,8.826,1.737
5/9/12 15:24,130.85,130.6416654,,,,,,,461.4,374.5,11.4,,,,8.902,1.655
5/9/12 15:39,130.86,130.6520872,,,,,,,455.5,374.9,11.2,,,,8.592,1.489
5/9/12 15:53,130.871,130.6624935,,,,,,,457.9,373.8,11.3,,,,8.579,1.359
5/9/12 16:09,130.881,130.6729154,,,,,,,463,375.1,10.8,,,,8.101,1.355
5/9/12 16:24,130.892,130.683337,,,,,,,465.6,373.9,11.9,,,,8.374,1.052
5/9/12 16:38,130.902,130.6937439,,,,,,,480.2,373.5,11.6,,,,0.073,0.043
5/9/12 16:54,130.912,130.7041652,,,,,,,499.8,374.3,11,,,,9.05,1.329
5/9/12 17:09,130.923,130.7145872,,,,,,,436.9,322.7,9.6,,,,18.152,1.501
5/9/12 17:23,130.933,130.7249934,,,,,,,481.1,375.1,12.1,,,,9.036,1.091
5/9/12 17:39,130.944,130.735415,,,,,,,513.3,374.6,11.1,,,,-0.122,0.151
5/9/12 17:54,130.954,130.745837,,,,,,,533.3,375.6,10.2,,,,0.038,0.153
5/9/12 18:08,130.965,130.756243,,,,,,,522.8,374.5,10.9,,,,8.616,1.319
5/9/12 18:24,130.975,130.7666649,,,,,,,494.6,375.6,10.1,,,,8.484,1.424
5/9/12 18:39,130.985,130.7770873,,,,,,,456.2,374.1,10.9,,,,7.899,1.215
5/9/12 18:53,130.996,130.7874935,,,,,,,451.8,370.9,12.9,,,,8.281,0.851
,,,,,,,,,,,,,,,,
5/9/12 19:09,131.006,130.797915,,,,,,,440.4,368.5,13.9,,,,8.197,0.843
5/9/12 19:24,131.017,130.8083372,,,,,,,451.3,370.6,14,,,,8.057,0.88
5/9/12 19:38,131.027,130.8187434,,,,,,,453.6,372.2,14.8,,,,8.173,0.616
5/9/12 19:54,131.037,130.8291656,,,,,,,452.1,374.2,16,,,,8.162,0.483
5/9/12 20:09,131.048,130.8395874,,,,,,,447.2,376.2,15.5,,,,8.044,0.508
5/9/12 20:23,131.058,130.8499933,,,,,,,450.2,382.1,15.6,,,,8.056,0.432
5/9/12 20:39,131.069,130.8604151,,,,,,,442.3,388.8,15.4,,,,8.379,0.389
5/9/12 20:54,131.079,130.8708369,,,,,,,442.7,389.9,15.2,,,,7.952,0.393
5/9/12 21:08,131.09,130.8812432,,,,,,,446.6,391,14.9,,,,8.239,0.406
5/9/12 21:24,131.1,130.8916647,,,,,,,454.1,392.5,14.7,,,,8.175,0.389
5/9/12 21:39,131.11,130.9020869,,,,,,,470.4,389.4,14.4,,,,7.707,0.416
5/9/12 21:53,131.121,130.9124935,,,,,,,460.1,392.6,14.4,,,,7.749,0.382
5/9/12 22:09,131.131,130.9229153,,,,,,,448.8,394.3,14.6,,,,8.246,0.314
5/9/12 22:24,131.142,130.9333366,,,,,,,451,396.5,14.4,,,,7.601,0.339
5/9/12 22:38,131.152,130.9437432,,,,,,,441.7,401.9,14.5,,,,7.381,0.299
5/9/12 22:54,131.162,130.9541651,,,,,,,436.9,411.8,14.3,,,,7.11,0.288
5/9/12 23:09,131.173,130.9645872,,,,,,,436,409.7,14.4,,,,7.563,0.29
5/9/12 23:23,131.183,130.974993,,,,,,,448.1,404.6,14.3,,,,7.621,0.315
5/9/12 23:39,131.194,130.9854151,,,,,,,450.4,405.5,14.2,,,,7.218,0.284
5/9/12 23:54,131.204,130.9958367,,,,,,,437.4,407.3,14,,,,7.399,0.273
5/10/12 0:08,131.215,131.0062434,,,,,,,422.6,409.9,14,,,,7.269,0.239
5/10/12 0:24,131.225,131.016665,,,,,,,425.3,413.6,13.9,,,,7.946,0.214
5/10/12 0:39,131.235,131.0270868,,,,,,,428.2,409.2,13.8,,,,7.474,0.258
5/10/12 0:53,131.246,131.0374931,,,,,,,441.3,409.3,13.7,,,,7.439,0.244
5/10/12 1:09,131.256,131.0479153,,,,,,,446.9,410.7,13.6,,,,6.964,0.236
5/10/12 1:24,131.267,131.0583374,,,,,,,425.5,414.2,13.6,,,,7.544,0.229
5/10/12 1:38,131.277,131.0687431,,,,,,,424.8,414.8,13.6,,,,7.671,0.187
5/10/12 1:54,131.287,131.0791653,,,,,,,439.9,417.2,13.4,,,,7.345,0.189
5/10/12 2:09,131.298,131.0895871,,,,,,,443.7,413.7,13.5,,,,7.252,0.145
5/10/12 2:23,131.308,131.0999939,,,,,,,415.4,413.5,13.5,,,,7.325,0.181
5/10/12 2:39,131.319,131.1104147,,,,,,,419.5,422.2,13.3,,,,7.417,0.185
5/10/12 2:54,131.329,131.1208364,,,,,,,447.4,411.4,13.4,,,,7.152,0.154
5/10/12 3:08,131.34,131.1312435,,,,,,,437.9,410.2,13.4,,,,7.218,0.182
5/10/12 3:24,131.35,131.1416649,,,,,,,402.6,417.9,13.2,,,,7.65,0.186
5/10/12 3:39,131.36,131.1520871,,,,,,,419.7,422.3,12.5,,,,7.761,0.22
5/10/12 3:53,131.371,131.1624935,,,,,,,426.5,420.5,12,,,,7.143,0.211
5/10/12 4:09,131.381,131.1729153,,,,,,,410.5,426.1,10.2,,,,7.755,0.18
5/10/12 4:24,131.392,131.1833375,,,,,,,411.9,427.6,10.6,,,,7.65,0.182
5/10/12 4:38,131.402,131.1937431,,,,,,,388.8,462.5,6.4,,,,11.841,0.346
5/10/12 4:54,131.412,131.2041656,,,,,,,445,435.4,0.7,,,,7.186,0.148
5/10/12 5:09,131.423,131.2145865,,,,,,,394.2,439.4,1.4,,,,7.553,0.203
5/10/12 5:23,131.433,131.224993,,,,,,,388.4,432.8,1.8,,,,6.786,0.141
5/10/12 5:39,131.444,131.235415,,,,,,,398.4,439.1,2.3,,,,6.83,0.184
5/10/12 5:54,131.454,131.2458372,,,,,,,391.1,446.7,2.5,,,,6.705,0.193
5/10/12 6:08,131.465,131.2562433,,,,,,,357.8,445.1,1.5,,,,7.618,0.297
5/10/12 6:24,131.475,131.2666652,,,,,,,380.8,442.7,1.1,,,,7.765,0.072
5/10/12 6:39,131.485,131.2770865,,,,,,,401,428.9,2,,,,6.779,0.067
5/10/12 6:53,131.496,131.2874931,,,,,,,371.1,432.7,3.9,,,,7.635,0.066
5/10/12 7:09,131.506,131.2979154,,,,,,,395.9,430.1,6.9,,,,6.95,0.086
5/10/12 7:24,131.517,131.3083364,,,,,,,405.9,435.5,12.6,,,,6.446,0.226
5/10/12 7:38,131.527,131.3187429,,,,,,,415.1,430.9,13.5,,,,6.393,0.281
5/10/12 7:54,131.537,131.3291653,,,,,,,402.1,417,14.2,,,,6.726,0.339
5/10/12 8:09,131.548,131.3395868,,,,,,,409,409.4,14,,,,6.805,0.648
5/10/12 8:23,131.558,131.3499933,,,,,,,432.8,406.6,14.4,,,,6.304,0.797
5/10/12 8:39,131.569,131.3604152,,,,,,,461.9,405.1,14.2,,,,5.89,1.049
5/10/12 8:54,131.579,131.3708371,,,,,,,478.2,399.1,14,,,,6.07,1.081
5/10/12 9:08,131.59,131.3812436,,,,,,,442.6,396.9,13,,,,5.832,1.199
5/10/12 11:09,131.673,131.4645866,,,,,,,465.3,378.3,13.4,,,,-0.465,0.232
5/10/12 11:23,131.683,131.4749937,,,,,,,478.1,376.4,12.4,,,,-0.42,0.99
5/10/12 11:39,131.694,131.4854151,,,,,,,493.9,374.1,12.4,,,,0.096,0.412
5/10/12 11:54,131.704,131.4958366,,,,,,,508.2,373.1,12.3,,,,-0.348,0.199
5/10/12 12:08,131.715,131.5062431,,,,,,,481.7,363.6,15.1,,,,-3.71,1.118
5/10/12 12:24,131.725,131.5166652,,,,,,,498.4,353.7,21.1,,,,3.006,-1.467
5/10/12 12:39,131.735,131.527087,,,,,,,491.6,369.8,13,,,,-2.023,1.252
